item_id,Price,Name,Shopname,commentNum,start_time,end_time
56835037249,4558.00,Apple  iPhone 11 移动联通电信4G 双卡双待 黑色 全网通 (64GB),淘金手机旗舰店,1.2万+,2020-07-27 16:05:56,2020-07-27 16:05:56
68416765258,3799.00,Apple iPhone SE (A2298)移动联通电信4G 黑色 128GB,银河信业手机专营店,30+,2020-07-27 16:05:57,2020-07-27 16:05:57
63033242854,6299.00,【白条24期免息】Apple  iPhone 11  黑色 全网通128G（24期分期）,疆界互联旗舰店,600+,2020-07-27 16:05:57,2020-07-27 16:05:57
66926869588,1599.00,Apple iPhone 8 8二手 大陆国行 金色 64G,拍拍二手官方旗舰店,900+,2020-07-27 16:05:57,2020-07-27 16:05:57
71718297464,999.00,【二手9成新】Apple iPhone6s 6s  二手 玫瑰金 64G 全网通 【电池100%】,全美优品二手商品专营店,3900+,2020-07-27 16:05:58,2020-07-27 16:05:58
56757075975,4899.00,Apple iPhone11  黑色 全网通 128GB,京联通达旗舰店,3200+,2020-07-27 16:05:58,2020-07-27 16:05:58
69324297896,4939.00,Apple   iPhone 11 (A2223) 移动联通电信4G 双卡双待 绿色 128GB,京东电竞手机官方旗舰店,2400+,2020-07-27 16:05:58,2020-07-27 16:05:58
24010201183,899.00,【二手9成新】Apple iPhone SE se 二手 金色 64G 全网通,海之博优品二手商品专营店,1400+,2020-07-27 16:05:59,2020-07-27 16:05:59
66928498811,3359.00,Apple iPhone XR xr二手 大陆国行 黑色【评价有礼】 128G,拍拍二手官方旗舰店,1900+,2020-07-27 16:05:59,2020-07-27 16:05:59
57200281606,8288.00,新品 Apple iPhone 11 Pro  全网通 暗夜绿色 256GB,OKSJ手机旗舰店,3100+,2020-07-27 16:05:59,2020-07-27 16:05:59
56653962479,6788.00,【现货国行-6866元起-可分期】Apple  iPhone 11Pro  深空灰色 全网通(64GB),明日数码旗舰店,2600+,2020-07-27 16:06:00,2020-07-27 16:06:00
70997917653,5899.00,Apple  iPhone 11【分期12期免息，现货速发】 绿色 128GB(12期免息),牧申手机旗舰店,0,2020-07-27 16:06:00,2020-07-27 16:06:00
69061522886,3588.00,Apple  iPhone8 Plus  全网通 深空灰 公开(128G)标配,新松联手机旗舰店,1.2万+,2020-07-27 16:06:00,2020-07-27 16:06:00
56648030792,6508.00,【国行原封正品】 iPhone 11 Pro  深空灰色 64GB,新松联手机旗舰店,900+,2020-07-27 16:06:01,2020-07-27 16:06:01
70666975326,3299.00,【12期分期免息】Apple  iPhone SE（A2298）全网通4G 黑色 64G（享90天碎屏保障）,京东之家官方旗舰店,10+,2020-07-27 16:06:01,2020-07-27 16:06:01
59852715643,1378.00,【二手9成新】Apple iPhone6s Plus 6sPlus 二手 玫瑰金 128G 全网通,焕新二手商品专营店,2700+,2020-07-27 16:06:02,2020-07-27 16:06:02
59873129302,2890.00,【二手9成新】Apple iPhoneX X二手【分期免息 0首付】 灰色 64G 全网通【赠全新充电器】,焕新二手商品专营店,1800+,2020-07-27 16:06:02,2020-07-27 16:06:02
70725721894,4288.00,【24期分期免息】Apple  iPhone 8 Plus（A1864）全网通4G 金色 128G（享90天碎屏保障）,京东之家官方旗舰店,6,2020-07-27 16:06:02,2020-07-27 16:06:02
69172711466,3049.00,【二手9成新】x Apple iPhone x 二手 全面屏 面容识别 银色 64G 全网通,远洋二手商品专营店,600+,2020-07-27 16:06:03,2020-07-27 16:06:03
68279060900,2799.00,APPLEiPhone 6s Plus全新正品4G 深空灰 美版正品（全网通4G）128GB,臻云商海外专营店,200+,2020-07-27 16:06:03,2020-07-27 16:06:03
